City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Bethel,US,41.3712,-73.414,82.36,79,75,5.75,broken clouds
348,Goya,AR,-29.14,-59.2626,80.1,43,55,5.37,broken clouds
349,Neiafu,TO,-18.65,-173.9833,75.88,88,75,0.0,broken clouds
350,Never,FR,46.9896,3.159,67.75,81,100,6.06,overcast clouds
351,Ribeira Grande,PT,38.5167,-28.7,73.8,78,20,16.11,few clouds
352,Obera,AR,-27.4871,-55.1199,82.78,35,89,5.37,overcast clouds
353,Ous,RU,60.9058,61.5186,50.9,74,97,4.65,overcast clouds
354,Marsa Matruh,EG,31.3525,27.2453,79.0,65,0,11.5,clear sky
355,Tonj,SS,7.2737,28.6822,70.77,96,100,6.06,overcast clouds
356,Ust-Nera,RU,64.5667,143.2,50.34,97,100,7.34,light rain
357,Vorotynets,RU,56.0603,45.8633,53.89,70,15,4.56,few clouds
358,Clacton-On-Sea,GB,51.7897,1.156,66.29,90,63,1.01,broken clouds
359,West Richland,US,46.3043,-119.3614,97.88,26,1,3.0,clear sky
360,Odweyne,SO,9.4092,45.064,71.96,47,64,20.36,broken clouds
361,Dunedin,NZ,-45.8742,170.5036,50.81,74,100,15.99,overcast clouds
362,North Battleford,CA,52.7834,-108.2847,69.89,56,40,10.36,scattered clouds
363,Ust-Kuyga,RU,70.0167,135.6,55.69,64,10,1.5,clear sky
364,Livingston,GB,55.9029,-3.5226,64.94,79,0,6.91,clear sky
365,Chulym,RU,55.0997,80.9572,66.34,89,76,3.33,light rain
366,Rensvik,NO,63.1,7.8167,65.86,82,20,12.66,few clouds
367,Lavrentiya,RU,65.5833,-171.0,44.42,99,100,3.76,light rain
368,Khandbari,NP,27.3747,87.2039,73.49,93,100,0.54,moderate rain
369,Half Moon Bay,US,37.4636,-122.4286,92.91,64,40,1.99,scattered clouds
370,Nyurba,RU,63.2842,118.3319,61.99,76,6,4.88,clear sky
371,Kavieng,PG,-2.5744,150.7967,81.0,76,93,3.51,light rain
372,Sechura,PE,-5.5569,-80.8222,76.01,62,28,15.19,scattered clouds
373,Kangaatsiaq,GL,68.3065,-53.4641,41.38,86,100,8.5,overcast clouds
374,Waipawa,NZ,-41.4122,175.5153,52.03,77,100,13.24,overcast clouds
375,Hurghada,EG,27.2574,33.8129,86.04,48,0,0.0,clear sky
376,Qeshm,IR,26.9581,56.2719,91.29,73,22,6.17,few clouds
377,Pangai,TO,-19.8,-174.35,73.51,100,75,3.44,broken clouds
378,Strezhevoy,RU,60.7333,77.5889,60.78,99,89,9.57,overcast clouds
379,Nanortalik,GL,60.1432,-45.2371,45.12,73,100,13.76,overcast clouds
380,Nanakuli,US,21.3906,-158.1547,87.75,55,75,12.66,broken clouds
381,Yangjiang,CN,21.85,111.9667,80.06,88,6,3.69,clear sky
382,Gladstone,AU,-23.85,151.25,51.73,54,4,6.91,light rain
383,Port Moresby,PG,-9.4431,147.1797,71.02,94,75,3.44,broken clouds
384,Teluknaga,ID,-6.0989,106.6381,79.61,78,20,5.75,mist
385,Carauari,BR,-4.8828,-66.8958,91.9,44,82,1.77,light rain
386,Cascais,PT,38.6979,-9.4215,71.46,74,75,10.0,broken clouds
387,Ponta Do Sol,PT,32.6667,-17.1,79.0,82,1,4.38,clear sky
388,Kharan,PK,28.5833,65.4167,98.38,14,6,3.51,clear sky
389,Hornepayne,CA,49.2138,-84.7705,69.62,58,99,9.24,overcast clouds
390,Catamarca,AR,-28.4696,-65.7852,74.59,42,0,3.0,clear sky
391,Burg,DE,51.8333,14.15,67.82,93,91,6.02,moderate rain
392,Alofi,NU,-19.0595,-169.9187,76.89,94,40,10.36,scattered clouds
393,Sioux Lookout,CA,50.1001,-91.917,79.18,38,75,17.27,smoke
394,Kalmunai,LK,7.4167,81.8167,79.86,80,100,7.27,overcast clouds
395,Nome,US,64.5011,-165.4064,50.16,87,90,8.05,light rain
396,Rocha,UY,-34.4833,-54.3333,69.3,80,36,9.13,scattered clouds
397,Celendin,PE,-6.8703,-78.1517,73.92,39,27,7.05,scattered clouds
398,Lisakovsk,KZ,52.5369,62.4936,58.35,79,3,7.25,clear sky
399,Avanigadda,IN,16.0215,80.9181,85.12,63,86,7.92,overcast clouds
400,Stykkisholmur,IS,65.0757,-22.7297,49.5,91,88,24.7,overcast clouds
401,Buchanan,LR,5.8808,-10.0467,76.96,79,42,7.61,scattered clouds
402,Flinders,AU,-34.5833,150.8552,55.26,66,0,3.0,clear sky
403,Shellbrook,CA,53.2168,-106.4011,74.43,32,100,10.78,overcast clouds
404,Cabo San Lucas,MX,22.8909,-109.9124,98.51,55,1,9.22,clear sky
405,Nogales,MX,31.3086,-110.9422,73.89,94,90,4.61,mist
406,Minab,IR,27.1467,57.0801,90.9,50,16,2.73,few clouds
407,Znamenskoye,RU,57.1281,73.8282,55.47,96,100,12.03,overcast clouds
408,Terme,TR,41.2092,36.9739,75.13,85,6,7.4,clear sky
409,Rongcheng,CN,30.634,117.8517,75.58,98,100,10.02,overcast clouds
410,Cabedelo,BR,-6.9811,-34.8339,74.07,79,2,13.69,clear sky
411,Yicheng,CN,31.3705,119.8703,77.79,96,100,28.21,moderate rain
412,Qorveh,IR,35.1664,47.8045,77.54,16,7,1.01,clear sky
413,Timra,SE,62.487,17.3257,64.67,74,10,3.44,clear sky
414,Aripuana,BR,-9.1667,-60.6333,97.41,24,15,1.52,few clouds
415,Mokhsogollokh,RU,61.4681,128.9203,56.07,82,3,4.25,clear sky
416,Fairbanks,US,64.8378,-147.7164,66.09,58,75,1.01,broken clouds
417,Arklow,IE,52.7931,-6.1414,70.84,86,77,1.61,broken clouds
418,Adeje,ES,28.1227,-16.726,74.84,46,0,13.8,clear sky
419,Vanimo,PG,-2.6741,141.3028,75.42,81,100,2.59,overcast clouds
420,Gorgan,IR,36.8387,54.4348,82.36,79,75,4.61,broken clouds
421,Morondava,MG,-20.2833,44.2833,70.95,55,33,16.37,scattered clouds
422,Kasiri,SL,8.9412,-13.1148,75.45,92,100,5.35,light rain
423,Jaisalmer,IN,26.9147,70.9181,89.98,59,100,23.62,heavy intensity rain
424,Husavik,IS,66.0449,-17.3389,60.71,64,100,6.26,overcast clouds
425,Benguela,AO,-12.5763,13.4055,70.41,82,66,5.39,broken clouds
426,Diapaga,BF,12.0708,1.7889,81.41,65,99,7.05,overcast clouds
427,Kadoma,JP,34.7333,135.5833,78.94,91,40,4.61,scattered clouds
428,Namwala,ZM,-15.7504,26.4384,56.82,49,0,6.29,clear sky
429,Bhadra,IN,29.1167,75.1667,93.6,51,95,11.59,overcast clouds
430,Rawson,AR,-43.3002,-65.1023,51.44,38,25,18.88,scattered clouds
431,Korla,CN,41.7597,86.1469,86.58,13,0,8.01,clear sky
432,Barcelos,PT,41.5388,-8.6151,71.28,90,35,5.12,scattered clouds
433,Agadez,NE,19.75,10.25,93.99,19,80,9.22,broken clouds
434,Plainview,US,40.7765,-73.4673,86.09,75,20,1.99,few clouds
435,Miri,MY,4.4148,114.0089,80.74,94,20,2.3,few clouds
436,Stavern,NO,59.0,10.0333,73.65,70,100,7.58,overcast clouds
437,Jiaozuo,CN,35.2397,113.2331,78.06,77,94,2.91,overcast clouds
438,Belozerskoye,RU,55.8214,65.5842,51.64,54,0,7.74,clear sky
439,Torbay,CA,47.6666,-52.7314,62.28,87,75,10.36,broken clouds
440,Atambua,ID,-9.1061,124.8925,66.47,73,85,4.29,overcast clouds
441,Khasan,RU,42.4308,130.6434,73.2,96,68,2.57,broken clouds
442,Aliwal North,ZA,-30.6937,26.7114,38.19,40,5,3.49,clear sky
443,Killybegs,IE,54.6333,-8.45,62.31,84,0,9.08,clear sky
444,Richards Bay,ZA,-28.783,32.0377,57.54,83,0,6.87,clear sky
445,Launceston,AU,-41.45,147.1667,44.8,89,64,4.0,broken clouds
446,Vestmannaeyjar,IS,63.4427,-20.2734,50.99,93,75,14.97,broken clouds
447,Pangnirtung,CA,66.1451,-65.7125,46.4,100,90,10.36,overcast clouds
448,Anloga,GH,5.7947,0.8973,76.5,80,10,14.29,clear sky
449,Souillac,MU,-20.5167,57.5167,70.18,64,20,11.5,few clouds
450,Ancud,CL,-41.8697,-73.8203,47.73,60,33,10.54,scattered clouds
451,Asmara,ER,15.3333,38.9333,61.05,78,100,2.53,overcast clouds
452,Hurricane,US,37.1753,-113.2899,94.44,32,31,3.49,scattered clouds
453,Archidona,ES,37.0965,-4.3887,82.4,51,11,9.19,few clouds
454,Gao,ML,16.6362,1.637,93.67,38,10,9.51,clear sky
455,Etawah,IN,26.7769,79.0239,87.4,66,100,7.43,moderate rain
456,Awbari,LY,26.5921,12.7805,86.04,20,0,10.27,clear sky
457,Dolores,AR,-36.3132,-57.6792,58.15,80,100,11.05,overcast clouds
458,Tomatlan,MX,19.9333,-105.25,91.87,57,13,8.77,few clouds
459,Honiara,SB,-9.4333,159.95,76.93,88,55,6.04,broken clouds
460,Caravelas,BR,-17.7125,-39.2481,71.06,71,29,7.83,scattered clouds
461,Turayf,SA,31.6725,38.6637,89.85,33,0,9.22,clear sky
462,Saint Anthony,US,45.0205,-93.218,93.18,27,1,3.0,clear sky
463,Itoman,JP,26.1247,127.6694,80.98,94,75,13.8,light rain
464,Gafanha Da Encarnacao,PT,40.6181,-8.733,67.77,39,64,5.99,broken clouds
465,Ahuimanu,US,21.4447,-157.8378,87.51,71,75,13.8,light rain
466,Banda Aceh,ID,5.5577,95.3222,79.75,83,98,6.8,overcast clouds
467,Akdepe,TM,42.0551,59.3788,89.69,35,0,13.98,clear sky
468,Tiznit,MA,29.5833,-9.5,80.24,36,0,4.09,clear sky
469,Tahta,EG,26.7693,31.5021,88.12,25,0,6.26,clear sky
470,Baleshwar,IN,21.4942,86.9317,84.58,73,98,6.06,overcast clouds
471,Iskateley,RU,67.6803,53.1512,40.6,88,50,12.95,scattered clouds
472,Yumen,CN,40.2833,97.2,76.3,33,4,10.07,clear sky
473,San Cristobal,VE,7.7669,-72.225,80.78,52,100,4.43,overcast clouds
474,Dhing,IN,26.4667,92.4667,79.54,93,100,3.96,overcast clouds
475,Lata,PT,40.1629,-8.3327,67.91,96,57,4.88,broken clouds
476,Santa Flavia,IT,38.085,13.5351,85.24,66,4,5.01,clear sky
477,Teahupoo,PF,-17.8333,-149.2667,76.96,68,0,11.65,clear sky
478,Gazanjyk,TM,39.2446,55.5154,84.11,66,2,14.88,clear sky
479,Lang Suan,TH,9.9456,99.0785,77.95,87,100,6.17,overcast clouds
480,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,74.88,86,25,13.27,scattered clouds
481,Vostok,RU,46.4856,135.8833,66.11,87,100,3.4,overcast clouds
482,Vila Franca Do Campo,PT,37.7167,-25.4333,72.01,83,44,7.27,scattered clouds
483,Akyab,MM,20.15,92.9,79.09,96,100,12.66,light rain
484,Ribeira Brava,PT,32.65,-17.0667,79.0,84,1,2.84,clear sky
485,Isla Del Bosque,MX,22.7333,-105.85,87.84,65,27,11.12,scattered clouds
486,Yarmouth,US,41.7057,-70.2286,73.45,88,90,8.01,overcast clouds
487,Pareora,NZ,-44.4871,171.2132,46.18,85,100,5.35,overcast clouds
488,Prince Rupert,CA,54.3161,-130.3201,62.29,80,90,4.61,light rain
489,Plastun,RU,44.7561,136.2939,68.18,93,94,3.02,overcast clouds
490,Lincoln,US,40.8,-96.667,87.3,47,1,1.01,clear sky
491,Samarai,PG,-10.6167,150.6667,78.3,78,100,14.52,light rain
492,Peniche,PT,39.3558,-9.3811,71.08,91,17,10.04,few clouds
493,Novoagansk,RU,61.9449,76.6625,56.5,96,100,18.3,light rain
494,Lagodekhi,GE,41.8268,46.2767,76.1,67,4,2.8,clear sky
495,Baisha,CN,26.5222,110.9311,73.94,94,0,1.77,clear sky
496,Calamar,CO,10.2511,-74.9146,84.15,71,100,4.34,overcast clouds
497,Alencon,FR,48.4333,0.0833,65.19,95,43,5.32,scattered clouds
498,Nakama,JP,33.8167,130.7,78.66,73,96,5.99,overcast clouds
499,Gat,IL,31.61,34.7642,82.81,78,1,7.27,clear sky
500,Esso,RU,55.9333,158.7,60.91,84,40,3.27,scattered clouds
501,Bayanday,RU,53.0661,105.5139,53.08,67,1,2.66,clear sky
502,Buin,CL,-33.7333,-70.75,62.92,45,21,7.43,few clouds
503,Mahenge,TZ,-8.6833,36.7167,58.17,42,0,5.3,clear sky
504,Pacifica,US,37.6138,-122.4869,91.92,76,40,5.01,scattered clouds
505,Quang Ngai,VN,15.1167,108.8,77.81,83,99,5.59,overcast clouds
506,Kulhudhuffushi,MV,6.6221,73.07,81.84,77,100,18.23,light rain
507,Clarksville,US,36.5298,-87.3595,96.69,58,75,6.91,broken clouds
508,Kutoarjo,ID,-7.7169,109.9128,71.89,90,14,3.91,few clouds
509,Yanam,IN,16.7333,82.2167,80.96,81,84,4.23,broken clouds
510,Kousseri,CM,12.0769,15.0306,75.16,94,20,4.61,moderate rain
511,Deputatskiy,RU,69.3,139.9,46.22,71,5,3.04,clear sky
512,Faya,SA,18.3851,42.4509,66.31,78,100,4.76,overcast clouds
513,Sulangan,PH,11.1373,123.7228,84.0,72,56,14.97,broken clouds
514,Ust-Omchug,RU,61.15,149.6333,53.15,98,100,6.02,light rain
515,Havelock,US,34.8791,-76.9013,88.03,73,100,5.01,overcast clouds
516,Uyuni,BO,-20.4597,-66.825,50.07,29,99,16.91,overcast clouds
517,Rio De Janeiro,BR,-22.9028,-43.2075,82.35,61,0,12.66,clear sky
518,Conde,BR,-7.2597,-34.9075,72.86,94,75,8.05,broken clouds
519,Orneta,PL,54.1148,20.1333,66.72,78,100,10.51,overcast clouds
520,Mariinsk,RU,56.2139,87.7472,65.19,96,78,4.56,light rain
521,Ligourion,GR,37.6167,23.0333,77.18,49,0,6.2,clear sky
522,Letnyaya Stavka,RU,45.4306,43.4472,78.6,40,67,6.53,broken clouds
523,Evora,PT,38.5667,-7.9,70.74,67,100,12.33,overcast clouds
524,Chara,RU,56.9064,118.2631,54.91,73,61,5.21,broken clouds
525,Bela,IN,25.9333,81.9833,84.42,76,99,6.93,overcast clouds
526,Dekar,BW,-21.5333,21.9333,49.62,53,0,8.48,clear sky
527,Aleksandrovka,UA,46.8383,32.7612,75.15,100,12,6.78,few clouds
528,Changchun,CN,43.88,125.3228,77.14,71,86,6.71,overcast clouds
529,Varberg,SE,57.1056,12.2508,73.53,65,78,6.76,broken clouds
530,Akhmeta,GE,42.0311,45.2075,73.92,77,25,3.0,scattered clouds
531,Labuhan,ID,-6.8844,112.2051,72.81,83,47,7.47,scattered clouds
532,Bayeux,BR,-7.125,-34.9322,74.03,94,75,8.05,broken clouds
533,Hay River,CA,60.8156,-115.7999,60.78,59,40,6.91,scattered clouds
534,Celestun,MX,20.8667,-90.4,86.54,64,95,12.95,overcast clouds
535,Khokhryaki,RU,56.9156,53.3221,50.05,87,90,1.57,overcast clouds
536,Cockburn Town,TC,21.4612,-71.1419,82.8,80,15,8.97,few clouds
537,Hokitika,NZ,-42.7167,170.9667,49.48,92,100,8.84,light rain
538,Bintulu,MY,3.1667,113.0333,81.01,94,40,4.61,scattered clouds
539,Saint-Joseph,RE,-21.3667,55.6167,68.36,76,27,12.15,scattered clouds
540,Hanna,CA,51.6334,-111.9018,83.12,32,25,5.01,scattered clouds
541,Loutra,GR,39.0569,26.545,75.96,69,0,6.91,clear sky
542,Storslett,NO,69.7678,21.0247,53.33,99,100,3.02,overcast clouds
543,Ovre Ardal,NO,61.3167,7.8,67.08,49,98,4.68,overcast clouds
544,Yangambi,CD,0.8102,24.4336,79.11,57,100,2.06,overcast clouds
545,Tari,NG,12.4086,4.4914,82.94,66,97,8.01,light rain
546,Champerico,GT,14.3,-91.9167,93.74,71,39,7.9,scattered clouds
547,Gamboma,CG,-1.8764,15.8644,82.96,35,94,1.7,overcast clouds
548,Bontang,ID,0.1333,117.5,76.71,87,80,6.85,broken clouds
549,Muroto,JP,33.2833,134.15,77.4,85,95,9.89,overcast clouds
550,Muhos,FI,64.808,25.9931,62.38,88,19,2.8,few clouds
551,Kailua,US,21.4022,-157.7394,87.78,74,75,13.8,light rain
552,Ca Mau,VN,9.1769,105.15,77.58,89,100,4.23,overcast clouds
553,Marion,US,39.7684,-86.1555,89.38,70,75,8.05,broken clouds
554,Quzhou,CN,28.9594,118.8686,76.66,91,100,13.22,overcast clouds
555,Ivanovka,KG,42.8878,75.085,70.23,22,0,4.38,clear sky
556,Zamora,EC,-4.0692,-78.9567,85.24,61,80,4.07,light rain
557,Dinguiraye,GN,11.3,-10.7167,73.08,89,98,0.74,light rain
558,Lundazi,ZM,-12.2929,33.1782,54.18,63,0,10.2,clear sky
559,Gubkinskiy,RU,64.434,76.5026,55.9,78,100,15.03,light rain
560,Altamont,US,42.2068,-121.7372,96.78,24,1,1.01,clear sky
561,Ucluelet,CA,48.9329,-125.5528,82.04,85,5,3.0,clear sky
562,Bukama,CD,-9.2,25.85,70.21,36,20,5.32,few clouds
563,Denpasar,ID,-8.65,115.2167,73.06,88,20,2.3,few clouds
564,Morant Bay,JM,17.8815,-76.4093,85.66,70,79,6.64,broken clouds
565,Virginia Beach,US,36.8529,-75.978,91.02,58,40,14.97,scattered clouds
566,Chimichagua,CO,9.2578,-73.8123,77.29,91,100,2.44,overcast clouds
567,Oyon,PE,-10.6681,-76.7731,54.95,46,77,4.72,light rain
568,Nerang,AU,-27.9833,153.3333,51.04,79,0,4.14,clear sky
569,Bethanien,NA,-26.502,17.1583,57.34,26,87,10.92,overcast clouds
570,Ilebo,CD,-4.3167,20.5833,76.24,34,6,2.37,clear sky
571,Boddam,GB,57.4667,-1.7833,64.78,92,20,8.3,few clouds
572,Roald,NO,62.5833,6.1333,69.01,88,0,10.36,clear sky
573,Yaring,TH,6.8662,101.3689,78.87,83,82,6.87,broken clouds
574,Sinnamary,GF,5.3833,-52.95,81.19,77,63,6.02,broken clouds
575,Aksu,CN,41.1231,80.2644,85.26,26,0,2.8,clear sky
576,Lukovetskiy,RU,64.2956,41.9211,46.38,89,25,3.13,scattered clouds
577,Solnechnyy,RU,50.7214,136.6319,72.41,76,100,1.99,overcast clouds
578,Vrangel,RU,42.7297,133.0839,73.0,94,36,2.64,scattered clouds
579,Bad Soden-Salmunster,DE,50.2757,9.3671,69.89,92,8,4.47,light rain
580,Omboue,GA,-1.5746,9.2618,73.56,81,97,6.62,overcast clouds
581,Shache,CN,38.4167,77.2406,85.86,25,0,4.14,clear sky
582,Sungaipenuh,ID,-2.0833,101.3833,63.37,96,10,3.18,clear sky
583,Manokwari,ID,-0.8667,134.0833,78.22,75,97,4.05,overcast clouds
584,Pemangkat,ID,1.1667,108.9667,80.26,84,45,8.34,scattered clouds
585,Pinar Del Rio,CU,22.4175,-83.6981,83.44,71,86,6.67,overcast clouds
586,Cortez,US,37.3489,-108.5859,85.68,47,1,12.66,clear sky
587,Tynda,RU,55.1667,124.7167,58.24,96,100,2.89,overcast clouds
588,Pochutla,MX,15.7432,-96.4661,91.81,53,94,7.47,overcast clouds
589,Almeirim,BR,-1.5233,-52.5817,87.98,53,98,1.21,overcast clouds
590,Opportunity,US,47.6499,-117.2399,95.9,21,1,3.0,clear sky
591,Atasu,KZ,48.6814,71.6433,71.89,65,9,16.73,clear sky
592,Pitimbu,BR,-7.4706,-34.8086,73.99,80,8,13.65,clear sky
593,Saint-Francois,FR,46.4154,3.9054,68.18,72,0,3.44,clear sky
594,Antofagasta,CL,-23.65,-70.4,60.08,78,71,8.5,broken clouds
595,Kondinskoye,RU,59.6481,67.41,52.86,63,100,11.43,overcast clouds
596,Batagay,RU,67.6333,134.6333,58.41,67,24,2.35,few clouds
597,Zdvinsk,RU,54.7021,78.661,68.25,75,42,5.39,light rain
598,Nevers,FR,46.9167,3.3333,66.79,81,100,4.5,overcast clouds
599,Santa Fe,AR,-31.6333,-60.7,63.75,65,16,4.0,few clouds
600,Boa Vista,BR,2.8197,-60.6733,85.98,62,75,3.44,broken clouds
601,Leua,SK,48.2156,18.6071,67.5,90,47,10.65,scattered clouds
602,Bakal,RU,54.9417,58.8083,44.04,79,0,1.48,clear sky
603,Noyabrsk,RU,63.1994,75.4507,52.43,91,100,20.22,moderate rain
604,Vahan,AM,40.5755,45.3977,58.95,87,61,3.53,broken clouds
605,La Palma,US,33.8464,-118.0467,97.02,62,75,7.0,broken clouds
606,Berdigestyakh,RU,62.0989,126.6992,55.81,74,8,4.52,clear sky
607,Ranong,TH,9.9658,98.6348,78.82,88,100,7.63,light rain
608,Lagunas,PE,-5.2269,-75.6753,93.45,37,12,0.47,few clouds
609,Inhambane,MZ,-23.865,35.3833,65.46,68,100,11.65,light rain
610,Comodoro Rivadavia,AR,-45.8667,-67.5,49.86,40,40,12.66,scattered clouds
611,Makakilo City,US,21.3469,-158.0858,86.32,56,75,12.66,broken clouds
612,Grand Gaube,MU,-20.0064,57.6608,70.2,62,8,4.0,clear sky
613,Amazar,RU,53.858,120.875,58.78,94,98,4.45,overcast clouds
614,Storforshei,NO,66.4043,14.5233,62.38,82,0,1.14,clear sky
615,Coquimbo,CL,-29.9533,-71.3436,58.73,67,0,12.66,clear sky
616,Kudeyevskiy,RU,54.8758,56.7567,52.16,68,0,2.98,clear sky
617,Puerto Gaitan,CO,4.3133,-72.0816,80.35,72,100,7.81,overcast clouds
618,Srivardhan,IN,18.0333,73.0167,80.13,88,100,17.63,overcast clouds
619,Seydi,TM,39.4816,62.9137,93.43,14,0,13.65,clear sky
620,Jamkhed,IN,18.7362,75.3121,72.77,89,71,14.83,broken clouds
621,Piedra Gorda,PR,18.4341,-66.8877,87.15,72,65,5.01,broken clouds
622,Mancio Lima,BR,-7.6142,-72.8958,91.47,55,75,5.75,broken clouds
623,Blackwater,AU,-23.5833,148.8833,49.42,48,29,5.26,scattered clouds
624,Turbat,PK,26.0023,63.044,85.8,69,100,5.5,overcast clouds
625,Marrakesh,MA,31.6315,-8.0083,87.87,30,0,11.5,clear sky
626,Bandundu,CD,-3.3167,17.3667,81.48,29,97,3.22,overcast clouds
627,Hofn,IS,64.2539,-15.2082,52.02,94,100,19.93,overcast clouds
628,Saint-Augustin,CA,51.226,-58.6502,72.68,54,9,20.92,clear sky
629,Nouadhibou,MR,20.931,-17.0347,71.58,88,8,20.71,clear sky
630,Juneau,US,58.3019,-134.4197,61.84,87,75,5.75,light rain
631,Steinbach,DE,50.1667,8.5667,70.99,78,20,4.61,few clouds
632,Ndola,ZM,-12.9587,28.6366,37.74,65,0,7.0,clear sky
633,Aykhal,RU,66.0,111.5,68.14,63,7,8.63,clear sky
634,Agadir,MA,30.4202,-9.5982,70.25,63,0,4.03,clear sky
635,Corinto,GR,37.9407,22.9573,81.68,47,0,2.42,clear sky
636,Teya,RU,60.3778,92.6267,63.59,69,7,2.89,clear sky
637,Antipovka,RU,49.8299,45.3122,67.71,47,31,8.23,scattered clouds
638,Panama City,PA,8.9936,-79.5197,81.05,94,75,5.75,broken clouds
639,Tura,IN,25.5198,90.2201,75.56,95,100,5.1,overcast clouds
640,Ierapetra,GR,35.01,25.7353,77.18,72,0,15.97,clear sky
641,Port Augusta,AU,-32.5,137.7667,50.7,77,0,9.62,clear sky
642,Eichstatt,DE,48.8833,11.1833,69.4,91,52,3.65,broken clouds
643,Palauig,PH,15.435,119.9045,81.57,87,100,14.29,overcast clouds
644,Baijiantan,CN,45.6333,85.1833,86.92,18,0,12.01,clear sky
645,Grand Baie,MU,-20.0182,57.5802,70.27,62,5,5.99,clear sky
646,Baraboo,US,43.4711,-89.7443,89.74,38,1,1.01,clear sky
647,Chapais,CA,49.7834,-74.8492,65.98,50,91,8.93,overcast clouds
648,Burnie,AU,-41.0667,145.9167,44.92,85,33,8.99,scattered clouds
649,Yambio,SS,4.5721,28.3955,68.43,98,100,2.21,moderate rain
650,Victoria Point,AU,-27.5833,153.3,51.35,70,0,1.01,clear sky
651,Bay Roberts,CA,47.5999,-53.2648,63.03,82,93,3.0,overcast clouds
652,Pauini,BR,-7.7136,-66.9764,98.69,27,36,2.64,scattered clouds
653,Sistranda,NO,63.7256,8.834,55.9,91,18,9.31,few clouds
654,Darab,IR,28.7519,54.5444,91.72,24,0,4.25,clear sky
655,Kaduqli,SD,11.0167,29.7167,73.83,88,100,7.74,overcast clouds
656,Neijiang,CN,29.5835,105.0622,75.67,89,4,2.04,clear sky
657,Cache Creek,CA,50.8101,-121.3246,81.91,29,56,5.97,broken clouds
658,Amuntai,ID,-2.4177,115.2494,69.71,94,0,1.07,clear sky
659,Alihe,CN,50.5667,123.7167,56.23,97,94,2.98,overcast clouds
660,Tuburan,PH,6.6439,122.2736,81.82,77,99,6.35,overcast clouds
661,Eastleigh,GB,50.9667,-1.35,69.1,76,20,3.44,few clouds
662,Tommot,RU,58.9564,126.2925,59.81,85,98,2.8,overcast clouds
663,Muskogee,US,35.5834,-95.3336,98.46,59,1,0.72,clear sky
664,Neryungri,RU,56.6709,124.6491,51.04,95,13,6.44,few clouds
665,Okhotsk,RU,59.3833,143.3,55.99,98,100,3.4,heavy intensity rain
666,Port Shepstone,ZA,-30.7414,30.455,58.87,83,0,11.99,clear sky
667,Vanino,RU,49.0869,140.2543,68.5,94,75,0.96,broken clouds
668,Sfantu Gheorghe,RO,45.8667,25.7833,65.57,66,5,3.51,clear sky
669,Ginda,IN,30.6945,78.4932,69.31,99,100,1.48,moderate rain
670,Altamira,BR,-3.2033,-52.2064,91.49,46,20,4.61,few clouds
671,Port-Gentil,GA,-0.7193,8.7815,75.83,79,97,9.55,overcast clouds
672,Poronaysk,RU,49.2167,143.1167,68.9,88,100,6.26,overcast clouds
673,Kamaishi,JP,39.2667,141.8833,70.56,86,72,7.2,broken clouds
674,Soe,ID,-9.8607,124.284,60.19,68,19,4.21,few clouds
675,Haines Junction,CA,60.7522,-137.5108,58.95,55,98,3.44,overcast clouds
676,Dingzhou,CN,38.5131,114.9956,77.11,87,67,5.41,broken clouds
677,Ilulissat,GL,69.2167,-51.1,53.62,37,100,9.22,overcast clouds
678,Shitkino,RU,56.3703,98.3543,61.63,67,55,2.57,broken clouds
679,Karasjok,NO,69.4719,25.5112,46.51,85,98,4.85,overcast clouds
680,Menongue,AO,-14.6585,17.691,55.36,44,0,5.93,clear sky
681,Luau,AO,-10.7073,22.2247,63.77,32,4,5.55,clear sky
682,Atbasar,KZ,51.8,68.3333,62.22,67,2,7.87,clear sky
683,Casper,US,42.8666,-106.3131,96.01,16,1,5.01,smoke
684,Abu Dhabi,AE,24.4667,54.3667,100.51,63,86,0.0,overcast clouds
685,Bafra,TR,41.5678,35.9069,74.98,85,0,8.21,clear sky
686,Vila,PT,42.0304,-8.1588,61.74,85,18,3.44,few clouds
687,Igrim,RU,63.1906,64.4162,46.08,83,1,5.06,clear sky
688,Ojinaga,MX,29.5667,-104.4167,101.57,29,1,6.91,clear sky
689,Namatanai,PG,-3.6667,152.4333,78.44,84,95,1.72,overcast clouds
690,Ladario,BR,-19.0047,-57.6017,95.29,28,0,11.5,clear sky
691,Wang Saphung,TH,17.301,101.7685,75.07,90,100,4.5,overcast clouds
692,Ugoofaaru,MV,5.6667,73.0,82.04,77,99,17.67,overcast clouds
693,Ampanihy,MG,-24.7,44.75,60.96,70,50,13.22,scattered clouds
694,Dunda,TZ,-8.1167,34.25,56.97,51,0,5.86,clear sky
695,Camacha,PT,33.0833,-16.3333,75.52,88,40,13.8,scattered clouds
696,Nyaunglebin,MM,17.95,96.7333,74.55,98,100,6.76,overcast clouds
697,Nizhnekamsk,RU,55.6366,51.8245,59.79,47,0,2.24,clear sky
698,Vidosi,BA,43.7714,17.0283,74.71,43,100,4.43,overcast clouds
699,Ossora,RU,59.2353,163.0719,58.01,94,100,2.73,overcast clouds
